#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_013658794.1	395371	410638	-	106548211	PDCD10	XP_013921023.1	212	PREDICTED: programmed cell death protein 10
Un	NW_013658795.1	236090	353869	-	106548214	XIRP2	XP_013921026.1	3338	PREDICTED: xin actin-binding repeat-containing protein 2
Un	NW_013658796.1	9771	11604	-	106548215	LOC106548215	XP_013921028.1	656	PREDICTED: KN motif and ankyrin repeat domain-containing protein 1-like, partial
Un	NW_013658796.1	23955	32509	-	106548216	LOC106548216	XP_013921029.1	983	PREDICTED: lysine-specific demethylase 6B-like, partial
Un	NW_013658796.1	101378	151771	-	106548217	LOC106548217	XP_013921030.1	547	PREDICTED: digestive cysteine proteinase 2-like
Un	NW_013658796.1	198773	227424	+	106548220	LOC106548220	XP_013921032.1	539	PREDICTED: proto-oncogene tyrosine-protein kinase Yrk-like
Un	NW_013658796.1	198773	227424	+	106548220	LOC106548220	XP_013921033.1	539	PREDICTED: proto-oncogene tyrosine-protein kinase Yrk-like
Un	NW_013658796.1	198773	227424	+	106548220	LOC106548220	XP_013921035.1	539	PREDICTED: proto-oncogene tyrosine-protein kinase Yrk-like
Un	NW_013658796.1	408498	413102	+	106548218	LOC106548218	XP_013921031.1	201	PREDICTED: transforming acidic coiled-coil-containing protein 3-like
Un	NW_013658797.1	22454	42428	-	106548227	LOC106548227	XP_013921043.1	494	PREDICTED: fibronectin type III domain-containing protein 3B-like
Un	NW_013658797.1	55790	56602	+	106548221	FAM53B	XP_013921036.1	386	PREDICTED: protein FAM53B, partial
Un	NW_013658797.1	85288	125730	+	106548222	PTPRO	XP_013921037.1	951	PREDICTED: receptor-type tyrosine-protein phosphatase O, partial
Un	NW_013658797.1	259661	291663	-	106548228	CAND1	XP_013921044.1	1230	PREDICTED: cullin-associated NEDD8-dissociated protein 1
Un	NW_013658797.1	360403	361041	+	106548226	LOC106548226	XP_013921040.1	212	PREDICTED: RNA-directed DNA polymerase homolog
Un	NW_013658797.1	366416	386305	-	106548223	LOC106548223	XP_013921038.1	449	PREDICTED: voltage-dependent L-type calcium channel subunit alpha-1D-like
Un	NW_013658797.1	403535	412298	+	106548224	CCDC22	XP_013921039.1	523	PREDICTED: coiled-coil domain-containing protein 22
Un	NW_013658798.1	142527	143528	-	106548229	LOC106548229	XP_013921045.1	333	PREDICTED: G-protein coupled receptor 4-like
Un	NW_013658798.1	146350	175129	-	106548232	CDKL3	XP_013921047.1	550	PREDICTED: cyclin-dependent kinase-like 3
Un	NW_013658798.1	178207	190060	+	106548231	UBE2B	XP_013921046.1	152	PREDICTED: ubiquitin-conjugating enzyme E2 B
Un	NW_013658799.1	14105	36770	-	106548234	LOC106548234	XP_013921048.1	136	PREDICTED: cell migration-inducing and hyaluronan-binding protein-like
Un	NW_013658799.1	67532	67989	-	106548238	LYRM5	XP_013921051.1	84	PREDICTED: LYR motif-containing protein 5
Un	NW_013658799.1	85409	111644	+	106548239	LOC106548239	XP_013921052.1	828	PREDICTED: cadherin-17-like
Un	NW_013658799.1	85409	111644	+	106548239	LOC106548239	XP_013921053.1	828	PREDICTED: cadherin-17-like
Un	NW_013658799.1	228813	238815	-	106548235	MSX2	XP_013921049.1	178	PREDICTED: homeobox protein MSX-2
Un	NW_013658800.1	37060	76498	+	106548244	FAM208A	XP_013921057.1	1702	PREDICTED: protein FAM208A isoform X1
Un	NW_013658800.1	37060	76498	+	106548244	FAM208A	XP_013921058.1	1683	PREDICTED: protein FAM208A isoform X2
Un	NW_013658800.1	37060	75954	+	106548244	FAM208A	XP_013921059.1	1538	PREDICTED: protein FAM208A isoform X3
Un	NW_013658800.1	37060	75219	+	106548244	FAM208A	XP_013921060.1	1472	PREDICTED: protein FAM208A isoform X4
Un	NW_013658800.1	100623	101909	+	106548247	KCNJ16	XP_013921063.1	428	PREDICTED: inward rectifier potassium channel 16
Un	NW_013658800.1	100623	101909	+	106548247	KCNJ16	XP_013921064.1	428	PREDICTED: inward rectifier potassium channel 16
Un	NW_013658800.1	100623	101909	+	106548247	KCNJ16	XP_013921065.1	428	PREDICTED: inward rectifier potassium channel 16
Un	NW_013658800.1	127276	128553	+	106548245	KCNJ2	XP_013921061.1	425	PREDICTED: inward rectifier potassium channel 2
Un	NW_013658800.1	137151	140107	-	106548246	LOC106548246	XP_013921062.1	155	PREDICTED: histone acetyltransferase KAT6B-like
Un	NW_013658800.1	142409	190968	+	106548240	ELN	XP_013921054.1	592	PREDICTED: elastin
Un	NW_013658800.1	364714	365004	+	106548242	LOC106548242	XP_013921055.1	154	PREDICTED: CUE domain-containing protein 1-like
Un	NW_013658801.1	1051	23469	+	106548254	LOC106548254	XP_013921071.1	1554	PREDICTED: vacuolar protein sorting-associated protein 13A-like
Un	NW_013658801.1	24669	58219	-	106548249	LOC106548249	XP_013921066.1	1285	PREDICTED: vacuolar protein sorting-associated protein 13A-like
Un	NW_013658801.1	127672	196214	+	106548251	KIF5A	XP_013921069.1	1029	PREDICTED: kinesin heavy chain isoform 5A
Un	NW_013658801.1	203850	239251	+	106548252	PIP4K2C	XP_013921070.1	400	PREDICTED: phosphatidylinositol 5-phosphate 4-kinase type-2 gamma
Un	NW_013658801.1	254630	267024	+	106548256	DTX3	XP_013921073.1	346	PREDICTED: probable E3 ubiquitin-protein ligase DTX3 isoform X1
Un	NW_013658801.1	258360	267024	+	106548256	DTX3	XP_013921074.1	335	PREDICTED: probable E3 ubiquitin-protein ligase DTX3 isoform X2
Un	NW_013658801.1	258360	267024	+	106548256	DTX3	XP_013921075.1	335	PREDICTED: probable E3 ubiquitin-protein ligase DTX3 isoform X2
Un	NW_013658801.1	258360	267024	+	106548256	DTX3	XP_013921076.1	335	PREDICTED: probable E3 ubiquitin-protein ligase DTX3 isoform X2
Un	NW_013658801.1	291787	370936	+	106548255	ARHGEF25	XP_013921072.1	672	PREDICTED: rho guanine nucleotide exchange factor 25
Un	NW_013658801.1	377820	378638	-	106548250	LOC106548250	XP_013921067.1	272	PREDICTED: transcription factor Sp5-like
Un	NW_013658802.1	72089	80991	+	106548259	SLC45A4	XP_013921077.1	532	PREDICTED: solute carrier family 45 member 4
Un	NW_013658802.1	120672	124091	-	106548263	GID8	XP_013921082.1	228	PREDICTED: glucose-induced degradation protein 8 homolog
Un	NW_013658802.1	120672	124091	-	106548263	GID8	XP_013921083.1	228	PREDICTED: glucose-induced degradation protein 8 homolog
Un	NW_013658802.1	120672	124091	-	106548263	GID8	XP_013921084.1	228	PREDICTED: glucose-induced degradation protein 8 homolog
Un	NW_013658802.1	154584	167413	+	106548262	DIDO1	XP_013921080.1	586	PREDICTED: death-inducer obliterator 1 isoform X1
Un	NW_013658802.1	155859	167413	+	106548262	DIDO1	XP_013921081.1	495	PREDICTED: death-inducer obliterator 1 isoform X2
Un	NW_013658802.1	201432	215838	-	106548260	LOC106548260	XP_013921079.1	504	PREDICTED: transmembrane protein 151B-like
Un	NW_013658802.1	246338	377709	-	106548264	MAML3	XP_013921085.1	1094	PREDICTED: mastermind-like protein 3
Un	NW_013658803.1	10418	12701	+	106548268	LOC106548268	XP_013921087.1	109	PREDICTED: putative gamma-glutamyltransferase YwrD
Un	NW_013658803.1	175268	186354	-	106548267	STARD7	XP_013921086.1	374	PREDICTED: stAR-related lipid transfer protein 7, mitochondrial
Un	NW_013658803.1	200082	206576	-	106548269	TMEM127	XP_013921089.1	238	PREDICTED: transmembrane protein 127
Un	NW_013658804.1	23931	50467	+	106548277	LOC106548277	XP_013921097.1	298	PREDICTED: pikachurin-like, partial
Un	NW_013658804.1	56417	82027	-	106548271	LOC106548271	XP_013921090.1	1395	PREDICTED: piezo-type mechanosensitive ion channel component 1-like, partial
Un	NW_013658804.1	109422	147633	-	106548272	LOC106548272	XP_013921091.1	701	PREDICTED: TSC22 domain family protein 1-like
Un	NW_013658804.1	154023	156037	-	106548276	NUFIP1	XP_013921096.1	116	PREDICTED: nuclear fragile X mental retardation-interacting protein 1
Un	NW_013658804.1	171561	251421	-	106548273	MAP3K6	XP_013921092.1	1279	PREDICTED: mitogen-activated protein kinase kinase kinase 6
Un	NW_013658804.1	284554	297916	-	106548274	LOC106548274	XP_013921093.1	178	PREDICTED: CD164 sialomucin-like 2 protein
Un	NW_013658804.1	344157	345146	+	106548275	LOC106548275	XP_013921094.1	329	PREDICTED: G-protein coupled receptor 3-like
Un	NW_013658804.1	365548	378974	+	106548278	RNF5	XP_013921098.1	179	PREDICTED: E3 ubiquitin-protein ligase RNF5 isoform X1
Un	NW_013658804.1	365548	378974	+	106548278	RNF5	XP_013921099.1	178	PREDICTED: E3 ubiquitin-protein ligase RNF5 isoform X2
Un	NW_013658804.1	389550	402052	-	106548279	PBX2	XP_013921100.1	394	PREDICTED: pre-B-cell leukemia transcription factor 2 isoform X1
Un	NW_013658804.1	393878	402052	-	106548279	PBX2	XP_013921102.1	378	PREDICTED: pre-B-cell leukemia transcription factor 2 isoform X3
Un	NW_013658804.1	393878	402052	-	106548279	PBX2	XP_013921101.1	385	PREDICTED: pre-B-cell leukemia transcription factor 2 isoform X2
Un	NW_013658805.1	17738	37946	+	106548280	LOC106548280	XP_013921103.1	342	PREDICTED: centlein-like, partial
Un	NW_013658805.1	150836	165943	-	106548282	LOC106548282	XP_013921104.1	240	PREDICTED: myoferlin-like
Un	NW_013658806.1	697	7868	-	106548283	LOC106548283	XP_013921105.1	1182	PREDICTED: rho guanine nucleotide exchange factor 17-like, partial
Un	NW_013658806.1	29800	30771	-	106548286	P2RY6	XP_013921108.1	323	PREDICTED: P2Y purinoceptor 6
Un	NW_013658806.1	81828	109198	+	106548284	TBX18	XP_013921106.1	613	PREDICTED: T-box transcription factor TBX18
Un	NW_013658806.1	189845	268180	+	106548285	LOC106548285	XP_013921107.1	443	PREDICTED: deuterosome protein 1-like
Un	NW_013658807.1	105982	118274	+	106548291	FRMD8	XP_013921109.1	420	PREDICTED: FERM domain-containing protein 8
Un	NW_013658807.1	123018	126677	-	106548293	LOC106548293	XP_013921111.1	341	PREDICTED: uncharacterized protein LOC106548293
Un	NW_013658807.1	374746	375507	-	106548292	LOC106548292	XP_013921110.1	253	PREDICTED: RNA-directed DNA polymerase homolog
Un	NW_013658808.1	84407	109624	+	106548294	LOC106548294	XP_013921113.1	483	PREDICTED: disks large-associated protein 2-like
Un	NW_013658808.1	259140	277389	-	106548296	RAB31	XP_013921116.1	195	PREDICTED: ras-related protein Rab-31
Un	NW_013658808.1	290201	300644	-	106548295	TWSG1	XP_013921114.1	221	PREDICTED: twisted gastrulation protein homolog 1
Un	NW_013658808.1	290201	300644	-	106548295	TWSG1	XP_013921115.1	221	PREDICTED: twisted gastrulation protein homolog 1
Un	NW_013658809.1	100032	110044	-	106548298	PLEKHO2	XP_013921118.1	421	PREDICTED: pleckstrin homology domain-containing family O member 2
Un	NW_013658809.1	120316	131113	-	106548299	LOC106548299	XP_013921119.1	830	PREDICTED: potassium-transporting ATPase alpha chain 1
Un	NW_013658809.1	354119	357686	+	106548297	LST1	XP_013921117.1	142	PREDICTED: leukocyte-specific transcript 1 protein
Un	NW_013658809.1	379782	406410	-	106548301	LOC106548301	XP_013921120.1	329	PREDICTED: regulator of G-protein signaling 18-like
Un	NW_013658810.1	130569	154488	+	106548302	LOC106548302	XP_013921121.1	337	PREDICTED: protein-arginine deiminase type-2-like, partial
Un	NW_013658810.1	159477	164027	-	106548303	ERMAP	XP_013921122.1	258	PREDICTED: erythroid membrane-associated protein
Un	NW_013658810.1	164696	167378	+	106548304	TRIM62	XP_013921124.1	488	PREDICTED: E3 ubiquitin-protein ligase TRIM62
Un	NW_013658810.1	172838	184124	-	106548305	LOC106548305	XP_013921125.1	241	PREDICTED: CDP-diacylglycerol--serine O-phosphatidyltransferase
Un	NW_013658811.1	7519	13169	-	106548306	SEPSECS	XP_013921126.1	140	PREDICTED: O-phosphoseryl-tRNA(Sec) selenium transferase, partial
Un	NW_013658811.1	21934	36444	+	106548311	PI4K2B	XP_013921133.1	411	PREDICTED: phosphatidylinositol 4-kinase type 2-beta
Un	NW_013658811.1	50812	52935	+	106548309	ZCCHC4	XP_013921129.1	232	PREDICTED: zinc finger CCHC domain-containing protein 4, partial
Un	NW_013658811.1	331554	366980	+	106548307	LOC106548307	XP_013921127.1	254	PREDICTED: dachshund homolog 1-like
Un	NW_013658811.1	371236	388670	-	106548310	LOC106548310	XP_013921132.1	368	PREDICTED: coiled-coil domain-containing protein 150-like isoform X2
Un	NW_013658811.1	371236	388670	-	106548310	LOC106548310	XP_013921131.1	390	PREDICTED: coiled-coil domain-containing protein 150-like isoform X1
Un	NW_013658811.1	390825	404440	-	106548308	LOC106548308	XP_013921128.1	342	PREDICTED: coiled-coil domain-containing protein 150-like
Un	NW_013658812.1	9165	34401	-	106548312	HSF4	XP_013921134.1	120	PREDICTED: heat shock factor protein 4, partial
Un	NW_013658812.1	36262	41413	-	106548313	FBXL8	XP_013921135.1	378	PREDICTED: F-box/LRR-repeat protein 8
Un	NW_013658812.1	57588	58566	-	106548316	LOC106548316	XP_013921139.1	379	PREDICTED: F-box/LRR-repeat protein 8-like
Un	NW_013658812.1	78454	84481	+	106548314	TRADD	XP_013921136.1	248	PREDICTED: tumor necrosis factor receptor type 1-associated DEATH domain protein
Un	NW_013658812.1	84663	187266	+	106548315	PDCL2	XP_013921137.1	175	PREDICTED: phosducin-like protein 2
Un	NW_013658812.1	196955	249679	+	106548317	CLOCK	XP_013921140.1	855	PREDICTED: circadian locomoter output cycles protein kaput
Un	NW_013658812.1	259125	273147	-	106548318	TMEM165	XP_013921141.1	312	PREDICTED: transmembrane protein 165
Un	NW_013658814.1	17799	162410	-	106548319	LOC106548319	XP_013921142.1	642	PREDICTED: thrombospondin type-1 domain-containing protein 7B-like
Un	NW_013658814.1	165530	174137	-	106548320	LOC106548320	XP_013921143.1	191	PREDICTED: CUE domain-containing protein 1-like
Un	NW_013658814.1	175631	197918	-	106548324	LOC106548324	XP_013921146.1	153	PREDICTED: complement C4-like
Un	NW_013658814.1	183401	195255	-	106548322	LOC106548322	XP_013921145.1	229	PREDICTED: complement C4-B-like
Un	NW_013658814.1	227805	231065	+	106548321	AMER1	XP_013921144.1	1086	PREDICTED: APC membrane recruitment protein 1
Un	NW_013658815.1	51	546	-	106548325	LOC106548325	XP_013921147.1	165	PREDICTED: serine/threonine-protein kinase 35-like, partial
Un	NW_013658815.1	29331	31379	-	106548327	LOC106548327	XP_013921150.1	395	PREDICTED: protocadherin-17-like
Un	NW_013658815.1	57105	94061	-	106548330	BSG	XP_013921155.1	385	PREDICTED: basigin
Un	NW_013658815.1	144364	203944	+	106548331	RPRD1A	XP_013921156.1	308	PREDICTED: regulation of nuclear pre-mRNA domain-containing protein 1A isoform X1
Un	NW_013658815.1	144364	173195	+	106548331	RPRD1A	XP_013921157.1	269	PREDICTED: regulation of nuclear pre-mRNA domain-containing protein 1A isoform X2
Un	NW_013658815.1	233352	240889	-	106548326	LOC106548326	XP_013921148.1	119	PREDICTED: UPF0711 protein C18orf21 homolog
Un	NW_013658815.1	251465	254341	-	106548329	CCDC127	XP_013921152.1	266	PREDICTED: coiled-coil domain-containing protein 127
Un	NW_013658815.1	251465	254341	-	106548329	CCDC127	XP_013921153.1	266	PREDICTED: coiled-coil domain-containing protein 127
Un	NW_013658815.1	251465	254341	-	106548329	CCDC127	XP_013921154.1	266	PREDICTED: coiled-coil domain-containing protein 127
Un	NW_013658815.1	256637	309315	+	106548328	SDHA	XP_013921151.1	671	PREDICTED: succinate dehydrogenase
Un	NW_013658816.1	20845	36778	+	106548334	HMGCS1	XP_013921161.1	546	PREDICTED: hydroxymethylglutaryl-CoA synthase, cytoplasmic isoform X1
Un	NW_013658816.1	23876	36778	+	106548334	HMGCS1	XP_013921162.1	521	PREDICTED: hydroxymethylglutaryl-CoA synthase, cytoplasmic isoform X2
Un	NW_013658816.1	43998	49021	-	106548332	NIM1K	XP_013921159.1	435	PREDICTED: serine/threonine-protein kinase NIM1
Un	NW_013658816.1	60362	65178	-	106548338	ZNF131	XP_013921167.1	498	PREDICTED: zinc finger protein 131
Un	NW_013658816.1	94672	124179	-	106548335	LOC106548335	XP_013921163.1	533	PREDICTED: nuclear factor NF-kappa-B p105 subunit-like
Un	NW_013658816.1	196983	225178	+	106548336	SLC39A8	XP_013921164.1	479	PREDICTED: zinc transporter ZIP8
Un	NW_013658816.1	196983	225178	+	106548336	SLC39A8	XP_013921165.1	479	PREDICTED: zinc transporter ZIP8
Un	NW_013658816.1	196983	225178	+	106548336	SLC39A8	XP_013921166.1	479	PREDICTED: zinc transporter ZIP8
Un	NW_013658816.1	260652	391791	-	106548333	LOC106548333	XP_013921160.1	576	PREDICTED: B-cell scaffold protein with ankyrin repeats-like
Un	NW_013658817.1	161574	175649	-	106548342	FOXO6	XP_013921171.1	616	PREDICTED: forkhead box protein O6
Un	NW_013658817.1	180296	213280	-	106548339	LOC106548339	XP_013921168.1	408	PREDICTED: brain-specific angiogenesis inhibitor 3-like
Un	NW_013658817.1	385496	395676	-	106548340	LOC106548340	XP_013921170.1	205	PREDICTED: thrombospondin type-1 domain-containing protein 4-like
Un	NW_013658818.1	228312	253909	+	106548345	LOC106548345	XP_013921173.1	654	PREDICTED: phosphatidylinositol-binding clathrin assembly protein-like isoform X1
Un	NW_013658818.1	228312	253909	+	106548345	LOC106548345	XP_013921174.1	605	PREDICTED: phosphatidylinositol-binding clathrin assembly protein-like isoform X2
Un	NW_013658818.1	255419	277876	-	106548344	LOC106548344	XP_013921172.1	160	PREDICTED: collagen alpha-1(XXVI) chain-like
Un	NW_013658818.1	295846	304955	-	106548346	TAL2	XP_013921175.1	208	PREDICTED: T-cell acute lymphocytic leukemia protein 2 isoform X1
Un	NW_013658818.1	295846	299966	-	106548346	TAL2	XP_013921177.1	125	PREDICTED: T-cell acute lymphocytic leukemia protein 2 isoform X2
Un	NW_013658818.1	335428	345503	+	106548349	RNF41	XP_013921181.1	317	PREDICTED: E3 ubiquitin-protein ligase NRDP1 isoform X1
Un	NW_013658818.1	335428	345503	+	106548349	RNF41	XP_013921182.1	317	PREDICTED: E3 ubiquitin-protein ligase NRDP1 isoform X1
Un	NW_013658818.1	339964	345503	+	106548349	RNF41	XP_013921183.1	246	PREDICTED: E3 ubiquitin-protein ligase NRDP1 isoform X2
Un	NW_013658818.1	354760	369876	-	106548347	RNF103	XP_013921178.1	672	PREDICTED: E3 ubiquitin-protein ligase RNF103
Un	NW_013658818.1	373897	390035	+	106548348	RMND5A	XP_013921179.1	391	PREDICTED: protein RMD5 homolog A isoform X1
Un	NW_013658818.1	375926	390035	+	106548348	RMND5A	XP_013921180.1	301	PREDICTED: protein RMD5 homolog A isoform X2
Un	NW_013658819.1	6281	67930	-	106548350	ARHGAP32	XP_013921184.1	1817	PREDICTED: rho GTPase-activating protein 32
Un	NW_013658819.1	101827	118761	-	106548355	LOC106548355	XP_013921187.1	201	PREDICTED: rho GTPase-activating protein 32-like, partial
Un	NW_013658819.1	267126	321629	+	106548354	LOC106548354	XP_013921186.1	273	PREDICTED: homeobox protein BarH-like 2
Un	NW_013658819.1	383533	393802	-	106548353	LOC106548353	XP_013921185.1	780	PREDICTED: suppressor of tumorigenicity 14 protein-like
Un	NW_013658820.1	3289	24725	-	106548358	ZNF516	XP_013921194.1	1152	PREDICTED: zinc finger protein 516
Un	NW_013658820.1	15722	16843	-	106548359	LPAR5	XP_013921195.1	373	PREDICTED: lysophosphatidic acid receptor 5
Un	NW_013658820.1	175294	205208	-	106548362	MAP3K8	XP_013921197.1	489	PREDICTED: mitogen-activated protein kinase kinase kinase 8 isoform X1
Un	NW_013658820.1	175294	198187	-	106548362	MAP3K8	XP_013921198.1	466	PREDICTED: mitogen-activated protein kinase kinase kinase 8 isoform X2
Un	NW_013658820.1	275555	296451	-	106548357	BRD3	XP_013921193.1	727	PREDICTED: bromodomain-containing protein 3 isoform X2
Un	NW_013658820.1	275555	296451	-	106548357	BRD3	XP_013921191.1	749	PREDICTED: bromodomain-containing protein 3 isoform X1
Un	NW_013658820.1	275555	296451	-	106548357	BRD3	XP_013921192.1	749	PREDICTED: bromodomain-containing protein 3 isoform X1
Un	NW_013658820.1	309357	325698	+	106548360	WDR5	XP_013921196.1	334	PREDICTED: WD repeat-containing protein 5
Un	NW_013658820.1	383369	437635	+	106548356	ANOS1	XP_013921189.1	683	PREDICTED: anosmin-1 isoform X1
Un	NW_013658820.1	383369	437635	+	106548356	ANOS1	XP_013921190.1	682	PREDICTED: anosmin-1 isoform X2
Un	NW_013658821.1	2161	71791	+	106548363	LOC106548363	XP_013921199.1	1505	PREDICTED: LIM domain only protein 7-like
Un	NW_013658821.1	15614	17317	+	106548366	LOC106548366	XP_013921203.1	340	PREDICTED: LIM domain only protein 7-like
